,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label,artistName,trackName,Season,month,endTime
671,0.6028960070206231,0.971174139084779,0.18181818181818182,0.8990833959429001,0.05614877024595081,0.11953719819649858,0.0,0.3266596417281349,0.5932812169871118,0.6530622902876242,8,NLE Choppa,CAPO,1,1,1/20/2022 5:04
672,0.6028960070206231,0.971174139084779,0.18181818181818182,0.8990833959429001,0.05614877024595081,0.11953719819649858,0.0,0.3266596417281349,0.5932812169871118,0.6530622902876242,8,NLE Choppa,CAPO,1,2,2/3/2022 4:26
673,0.6028960070206231,0.971174139084779,0.18181818181818182,0.8990833959429001,0.05614877024595081,0.11953719819649858,0.0,0.3266596417281349,0.5932812169871118,0.6530622902876242,8,NLE Choppa,CAPO,1,2,2/3/2022 4:34
674,0.6028960070206231,0.971174139084779,0.18181818181818182,0.8990833959429001,0.05614877024595081,0.11953719819649858,0.0,0.3266596417281349,0.5932812169871118,0.6530622902876242,8,NLE Choppa,CAPO,1,2,2/9/2022 21:22
675,0.6028960070206231,0.971174139084779,0.18181818181818182,0.8990833959429001,0.05614877024595081,0.11953719819649858,0.0,0.3266596417281349,0.5932812169871118,0.6530622902876242,8,NLE Choppa,CAPO,1,2,2/24/2022 22:48
676,0.6028960070206231,0.971174139084779,0.18181818181818182,0.8990833959429001,0.05614877024595081,0.11953719819649858,0.0,0.3266596417281349,0.5932812169871118,0.6530622902876242,8,NLE Choppa,CAPO,1,2,2/25/2022 20:37
677,0.6028960070206231,0.971174139084779,0.18181818181818182,0.8990833959429001,0.05614877024595081,0.11953719819649858,0.0,0.3266596417281349,0.5932812169871118,0.6530622902876242,8,NLE Choppa,CAPO,2,3,3/2/2022 4:27
678,0.6028960070206231,0.971174139084779,0.18181818181818182,0.8990833959429001,0.05614877024595081,0.11953719819649858,0.0,0.3266596417281349,0.5932812169871118,0.6530622902876242,8,NLE Choppa,CAPO,2,3,3/15/2022 21:04
679,0.6028960070206231,0.971174139084779,0.18181818181818182,0.8990833959429001,0.05614877024595081,0.11953719819649858,0.0,0.3266596417281349,0.5932812169871118,0.6530622902876242,8,NLE Choppa,CAPO,2,3,3/16/2022 19:42
680,0.6028960070206231,0.971174139084779,0.18181818181818182,0.8990833959429001,0.05614877024595081,0.11953719819649858,0.0,0.3266596417281349,0.5932812169871118,0.6530622902876242,8,NLE Choppa,CAPO,2,4,4/10/2022 4:58
