,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label,artistName,trackName
917,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
918,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
919,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
920,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
921,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
922,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
923,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
924,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
925,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
926,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
927,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
928,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
929,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
930,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
931,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
932,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
933,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
934,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
935,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
936,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
937,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
938,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
939,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
940,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
941,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
942,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
943,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
944,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
945,0.8222904782799474,0.5531991558140733,0.36363636363636365,0.786145755071375,0.13857228554289142,0.1034556858347908,0.0,0.0969441517386723,0.286921614198183,0.490821615552335,0,BandoPop,Flights
